season,date,match_name,home_team,away_team,winner,home_score,away_score,h_odd,d_odd,a_odd,h_match_points,a_match_points,ht_rank,ht_ls_rank,ht_days_ls_match,ht_points,ht_l_points,ht_l_wavg_points,ht_goals,ht_l_goals,ht_l_wavg_goals,ht_goals_sf,ht_l_goals_sf,ht_l_wavg_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_loss_streak,ht_draw_streak,at_rank,at_ls_rank,at_days_ls_match,at_points,at_l_points,at_l_wavg_points,at_goals,at_l_goals,at_l_wavg_goals,at_goals_sf,at_l_goals_sf,at_l_wavg_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_loss_streak,at_draw_streak,ls_winner
2020,,Sociedad - Sevilla,Sociedad , Sevilla,AWAY_TEAM,1,2,2.85,3.25,2.55,0,3,5,18.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,16,3.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Alaves - Huesca,Alaves , Huesca,DRAW,0,0,2.45,3.1,3.15,1,1,18,35.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,30,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Ath Madrid - Eibar,Ath Madrid , Eibar,HOME_TEAM,2,0,1.4,4.4,9.5,3,0,1,6.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,37,27.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Betis - Valencia,Betis , Valencia,HOME_TEAM,2,1,1.85,3.65,4.1,3,0,9,20.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,40,38.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Cadiz - Celta,Cadiz , Celta,DRAW,0,0,3.55,3.3,2.15,1,1,27,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,24,28.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Getafe - Real Madrid,Getafe , Real Madrid,DRAW,0,0,6.25,3.65,1.63,1,1,34,16.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,7,9.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Levante - Villarreal,Levante , Villarreal,AWAY_TEAM,1,2,3.7,3.3,2.1,0,3,22,22.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,3,11.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Celta - Sevilla,Celta , Sevilla,HOME_TEAM,3,2,3.45,3.25,2.2,3,0,6,30.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,16,3.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Villarreal - Osasuna,Villarreal , Osasuna,DRAW,0,0,1.7,3.65,5.5,1,1,20,5.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,17,34.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Valencia - Sociedad,Valencia , Sociedad,AWAY_TEAM,0,2,3.5,3.25,2.2,0,3,8,10.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,15,21.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Valladolid - Granada,Valladolid , Granada,HOME_TEAM,1,0,2.15,3.3,3.55,3,0,14,23.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,38,19.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Betis - Ath Madrid,Betis , Ath Madrid,DRAW,1,1,3.25,3.05,2.4,1,1,9,20.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,13,13.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Getafe - Cadiz,Getafe , Cadiz,DRAW,0,0,1.95,3.05,4.8,1,1,34,16.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Ath Bilbao - Alaves,Ath Bilbao , Alaves,DRAW,0,0,1.95,3.25,4.5,1,1,12,8.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,23,40.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Eibar - Levante,Eibar , Levante,AWAY_TEAM,0,1,2.2,3.35,3.3,0,3,39,24.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,26,32.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Real Madrid - Barcelona,Real Madrid , Barcelona,HOME_TEAM,2,0,2.9,3.7,2.3,3,0,10,2.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,4,7.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Huesca - Elche,Huesca , Elche,HOME_TEAM,2,1,2.05,3.1,4.1,3,0,28,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,35,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Sociedad - Ath Bilbao,Sociedad , Ath Bilbao,DRAW,0,0,2.2,3.15,3.5,1,1,5,18.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,25,12.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Barcelona - Valladolid,Barcelona , Valladolid,DRAW,0,0,1.12,8.0,25.0,1,1,2,1.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,33,33.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Alaves - Celta,Alaves , Celta,AWAY_TEAM,0,3,3.0,3.15,2.5,0,3,18,35.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,24,28.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Elche - Betis,Elche , Betis,DRAW,1,1,4.6,3.55,1.8,1,1,21,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,31,37.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Cadiz - Valencia,Cadiz , Valencia,DRAW,1,1,3.15,3.1,2.45,1,1,27,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,40,38.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Sevilla - Ath Madrid,Sevilla , Ath Madrid,DRAW,0,0,2.9,3.05,2.65,1,1,11,17.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,13,13.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Granada - Villarreal,Granada , Villarreal,AWAY_TEAM,0,2,3.75,3.25,2.1,0,3,29,15.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,3,11.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Real Madrid - Eibar,Real Madrid , Eibar,HOME_TEAM,1,0,1.33,5.75,8.25,3,0,10,2.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,37,27.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Osasuna - Getafe,Osasuna , Getafe,DRAW,0,0,2.7,2.75,3.15,1,1,19,31.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,36,14.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,,Levante - Huesca,Levante , Huesca,AWAY_TEAM,0,1,2.4,3.3,3.0,0,3,22,22.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,30,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2020,2021-03-21,Getafe - Elche,Getafe , Elche,AWAY_TEAM,0,1,1.9,3.1,5.0,0,3,34,16.0,8.0,9,1.3333333333333333,1.2734375,5,1.6666666666666667,0.29296875,5,1.6666666666666667,0.265625,2,3,4,0,0,1,35,,4.0,9,0.6666666666666666,0.4609375,3,1.0,0.1328125,7,1.0,0.71875,2,3,4,0,1,0,
2020,2021-03-21,Valencia - Granada,Valencia , Granada,HOME_TEAM,1,0,2.05,3.4,3.7,3,0,8,10.0,16.0,12,0.6666666666666666,0.6875,6,2.0,0.1796875,5,1.6666666666666667,0.59375,3,3,2,0,1,0,38,19.0,14.0,8,0.3333333333333333,0.2578125,5,1.6666666666666667,0.4609375,9,1.6666666666666667,1.5078125,2,2,4,0,2,0,DRAW
2020,2021-03-21,Villarreal - Cadiz,Villarreal , Cadiz,HOME_TEAM,1,0,1.43,4.4,8.25,3,0,20,5.0,21.0,8,0.0,0.2734375,5,1.6666666666666667,0.1875,6,2.0,0.9296875,2,2,4,0,3,0,32,,8.0,10,0.0,0.0859375,4,1.3333333333333333,0.04296875,7,1.3333333333333333,1.125,3,1,5,0,5,0,
2020,2021-03-21,Ath Madrid - Alaves,Ath Madrid , Alaves,DRAW,0,0,1.35,4.6,11.0,1,1,1,6.0,11.0,16,1.3333333333333333,1.4765625,7,2.3333333333333335,0.87890625,3,1.0,0.6875,4,4,1,0,0,1,23,40.0,13.0,11,1.0,1.8046875,6,2.0,1.109375,6,2.0,0.5234375,3,2,3,1,0,0,DRAW
2020,2021-03-21,Sociedad - Barcelona,Sociedad , Barcelona,AWAY_TEAM,0,2,3.5,3.75,2.0,0,3,5,18.0,14.0,21,3.0,2.859375,9,3.0,1.1484375,1,0.3333333333333333,0.0625,6,3,0,3,0,0,4,7.0,15.0,10,2.0,2.3125,3,1.0,0.765625,3,1.0,0.21875,3,1,3,2,0,0,HOME_TEAM
2020,2021-03-20,Ath Bilbao - Eibar,Ath Bilbao , Eibar,DRAW,1,1,1.8,3.5,4.8,1,1,12,8.0,13.0,12,2.3333333333333335,2.34375,5,1.6666666666666667,1.0,2,0.6666666666666666,0.28125,3,3,1,1,0,0,37,27.0,14.0,10,0.3333333333333333,0.34375,4,1.3333333333333333,0.1796875,4,1.3333333333333333,0.8828125,2,4,2,0,2,0,HOME_TEAM
2020,2021-03-20,Celta - Real Madrid,Celta , Real Madrid,AWAY_TEAM,1,2,4.5,3.9,1.75,0,3,6,30.0,6.0,9,1.6666666666666667,1.2109375,4,1.3333333333333333,0.3203125,5,1.6666666666666667,0.1484375,2,3,3,0,0,2,7,9.0,13.0,10,0.6666666666666666,0.60546875,5,1.6666666666666667,0.12109375,6,1.6666666666666667,0.5859375,2,4,3,0,1,0,AWAY_TEAM
2020,2021-03-20,Huesca - Osasuna,Huesca , Osasuna,DRAW,0,0,2.55,3.1,3.0,1,1,28,,13.0,7,1.6666666666666667,1.4453125,5,1.6666666666666667,1.75,6,2.0,1.3046875,1,4,3,0,0,1,17,34.0,21.0,9,1.0,0.953125,1,0.3333333333333333,0.0078125,2,0.3333333333333333,0.125,1,6,1,0,0,3,
2020,2021-03-20,Valladolid - Sevilla,Valladolid , Sevilla,HOME_TEAM,1,0,4.6,3.4,1.85,3,0,14,23.0,14.0,13,1.6666666666666667,2.1328125,5,1.6666666666666667,1.0859375,3,1.0,0.5234375,3,4,1,1,0,0,16,3.0,14.0,11,1.6666666666666667,1.625,3,1.0,0.328125,1,1.0,0.015625,2,5,0,0,0,1,AWAY_TEAM
2020,2021-03-19,Betis - Levante,Betis , Levante,DRAW,0,0,1.75,3.8,4.6,1,1,9,20.0,11.0,15,1.3333333333333333,0.7890625,7,2.3333333333333335,0.171875,4,1.3333333333333333,1.01171875,4,3,2,0,1,0,26,32.0,12.0,9,1.3333333333333333,1.0,5,1.6666666666666667,0.3359375,5,1.6666666666666667,0.5859375,1,6,1,0,1,0,DRAW
2020,2021-03-17,Sevilla - Elche,Sevilla , Elche,HOME_TEAM,1,0,1.43,4.6,7.75,3,0,11,17.0,3.0,8,1.3333333333333333,1.7421875,3,1.0,0.5625,4,1.3333333333333333,0.3203125,1,5,2,1,0,0,35,,4.0,9,1.0,0.921875,3,1.0,0.265625,6,1.0,0.4375,2,3,3,0,0,3,
2020,2021-03-15,Barcelona - Huesca,Barcelona , Huesca,HOME_TEAM,2,1,1.2,7.0,13.0,3,0,2,1.0,19.0,16,2.3333333333333335,1.890625,12,4.0,0.7109375,3,1.0,0.0546875,4,4,0,0,0,1,30,,16.0,9,1.6666666666666667,1.1640625,2,0.6666666666666666,0.1328125,4,0.6666666666666666,0.1640625,2,3,3,0,0,2,HOME_TEAM
2020,2021-03-14,Celta - Ath Bilbao,Celta , Ath Bilbao,DRAW,0,0,2.65,3.25,2.7,1,1,6,30.0,14.0,8,1.6666666666666667,1.421875,4,1.3333333333333333,0.640625,5,1.6666666666666667,0.296875,2,2,3,0,0,1,25,12.0,4.0,13,1.3333333333333333,1.1015625,6,2.0,0.94140625,3,2.0,0.78125,3,4,2,0,0,1,DRAW
2020,2021-03-14,Granada - Sociedad,Granada , Sociedad,DRAW,0,0,5.75,3.95,1.6,1,1,29,15.0,14.0,6,0.6666666666666666,0.875,3,1.0,0.578125,4,1.3333333333333333,0.703125,0,6,1,0,0,2,15,21.0,13.0,12,1.6666666666666667,1.671875,4,1.3333333333333333,0.40625,1,1.3333333333333333,0.015625,3,3,1,0,0,1,DRAW
2020,2021-03-14,Eibar - Villarreal,Eibar , Villarreal,AWAY_TEAM,0,2,3.0,3.4,2.35,0,3,39,24.0,15.0,5,1.0,0.9140625,1,0.3333333333333333,0.25,5,1.6666666666666667,0.3984375,0,5,3,0,0,3,3,11.0,9.0,13,2.3333333333333335,2.3046875,7,2.3333333333333335,1.125,7,2.3333333333333335,0.375,3,4,1,1,0,0,DRAW
2020,2021-03-14,Sevilla - Betis,Sevilla , Betis,HOME_TEAM,1,0,2.0,3.45,3.85,3,0,11,17.0,15.0,5,0.6666666666666666,0.484375,2,0.6666666666666666,0.125,4,1.3333333333333333,0.640625,0,5,2,0,1,0,31,37.0,14.0,10,1.3333333333333333,1.3984375,3,1.0,0.328125,6,1.0,0.3359375,2,4,2,0,0,1,DRAW
2020,2021-03-13,Alaves - Cadiz,Alaves , Cadiz,HOME_TEAM,1,0,2.15,3.1,3.8,3,0,18,35.0,14.0,11,1.6666666666666667,1.34375,3,1.0,0.3125,1,0.3333333333333333,0.03125,2,5,1,0,0,2,32,,20.0,10,0.0,0.171875,4,1.3333333333333333,0.0859375,6,1.3333333333333333,1.25,3,1,4,0,4,0,
2020,2021-03-13,Real Madrid - Elche,Real Madrid , Elche,DRAW,0,0,1.2,7.0,13.0,1,1,10,2.0,12.0,9,1.6666666666666667,1.484375,4,1.3333333333333333,0.5625,2,0.6666666666666666,0.078125,2,3,2,0,0,1,35,,13.0,8,0.6666666666666666,0.84375,3,1.0,0.53125,6,1.0,0.875,2,2,3,0,0,2,
2020,2021-03-13,Osasuna - Valladolid,Osasuna , Valladolid,DRAW,0,0,2.25,3.1,3.6,1,1,19,31.0,7.0,6,0.3333333333333333,0.171875,3,1.0,0.140625,6,2.0,0.9765625,1,3,4,0,2,0,33,33.0,13.0,10,1.0,1.1171875,3,1.0,0.328125,5,1.0,0.328125,2,4,2,0,0,3,
2020,2021-03-13,Getafe - Ath Madrid,Getafe , Ath Madrid,DRAW,0,0,4.9,3.05,1.95,1,1,34,16.0,14.0,8,1.0,1.546875,5,1.6666666666666667,0.5859375,5,1.6666666666666667,0.53125,2,2,4,1,0,0,13,13.0,13.0,13,1.6666666666666667,2.09375,4,1.3333333333333333,0.796875,1,1.3333333333333333,0.25,3,4,0,1,0,0,DRAW
2020,2021-03-12,Levante - Valencia,Levante , Valencia,HOME_TEAM,1,0,2.35,3.3,3.15,3,0,22,22.0,14.0,10,1.6666666666666667,2.0390625,4,1.3333333333333333,0.84375,4,1.3333333333333333,0.3359375,2,4,2,1,0,0,40,38.0,13.0,2,0.0,0.0234375,1,0.3333333333333333,0.015625,10,0.3333333333333333,1.3359375,0,2,6,0,5,0,HOME_TEAM
2020,2021-03-10,Ath Madrid - Ath Bilbao,Ath Madrid , Ath Bilbao,DRAW,1,1,1.77,3.25,5.75,1,1,1,6.0,3.0,15,1.3333333333333333,1.953125,6,2.0,0.7578125,2,0.6666666666666666,0.375,4,3,1,1,0,0,25,12.0,12.0,12,2.0,1.203125,5,1.6666666666666667,0.8828125,2,1.6666666666666667,0.5625,3,3,2,0,1,0,HOME_TEAM
2020,2021-03-08,Betis - Alaves,Betis , Alaves,AWAY_TEAM,0,2,1.73,3.7,4.9,0,3,9,20.0,17.0,15,1.6666666666666667,1.578125,7,2.3333333333333335,0.34375,2,0.6666666666666666,0.0234375,4,3,1,0,0,1,23,40.0,15.0,8,1.0,0.609375,4,1.3333333333333333,0.21875,6,1.3333333333333333,1.046875,2,2,3,0,2,0,DRAW
2020,2021-03-07,Huesca - Celta,Huesca , Celta,DRAW,2,2,2.95,3.2,2.5,1,1,28,,14.0,6,1.6666666666666667,1.890625,3,1.0,1.5,4,1.3333333333333333,0.609375,1,3,3,1,0,0,24,28.0,15.0,9,1.0,1.0,5,1.6666666666666667,0.5703125,5,1.6666666666666667,0.578125,1,6,1,0,0,5,
2020,2021-03-07,Ath Madrid - Real Madrid,Ath Madrid , Real Madrid,HOME_TEAM,1,0,2.6,3.2,2.85,3,0,1,6.0,15.0,12,1.3333333333333333,0.90625,5,1.6666666666666667,0.515625,2,0.6666666666666666,0.75,3,3,1,0,1,0,7,9.0,15.0,10,1.6666666666666667,1.2109375,5,1.6666666666666667,0.2421875,5,1.6666666666666667,0.171875,2,4,2,0,0,2,DRAW
2020,2021-03-07,Sociedad - Levante,Sociedad , Levante,HOME_TEAM,1,0,1.47,4.4,6.75,3,0,5,18.0,14.0,18,2.3333333333333335,2.71875,8,2.6666666666666665,1.296875,1,0.3333333333333333,0.125,5,3,0,2,0,0,26,32.0,15.0,9,1.6666666666666667,2.0,5,1.6666666666666667,0.671875,4,1.6666666666666667,0.171875,1,6,0,1,0,0,AWAY_TEAM
2020,2021-03-07,Ath Bilbao - Granada,Ath Bilbao , Granada,HOME_TEAM,1,0,1.63,3.8,5.75,3,0,12,8.0,14.0,9,2.3333333333333335,1.6875,4,1.3333333333333333,1.0,2,0.6666666666666666,0.5625,2,3,1,0,0,1,38,19.0,14.0,8,0.6666666666666666,0.515625,5,1.6666666666666667,0.921875,8,1.6666666666666667,2.015625,2,2,3,0,1,0,HOME_TEAM
2020,2021-03-06,Valladolid - Getafe,Valladolid , Getafe,HOME_TEAM,2,1,3.1,2.8,2.7,3,0,14,23.0,14.0,10,1.6666666666666667,1.265625,3,1.0,0.171875,2,0.6666666666666666,0.046875,2,4,1,0,0,2,36,14.0,15.0,5,1.0,0.953125,0,0.0,0.0,2,0.0,0.046875,0,5,2,0,0,4,DRAW
2020,2021-03-06,Elche - Sevilla,Elche , Sevilla,DRAW,0,0,6.25,3.6,1.63,1,1,21,,14.0,12,2.0,2.0625,5,1.6666666666666667,0.75,3,1.0,0.5625,3,3,1,1,0,0,16,3.0,12.0,10,2.3333333333333335,2.25,3,1.0,0.65625,1,1.0,0.03125,2,4,0,1,0,0,
2020,2021-03-06,Cadiz - Eibar,Cadiz , Eibar,HOME_TEAM,1,0,3.35,3.1,2.3,3,0,27,,6.0,4,0.6666666666666666,0.703125,0,0.0,0.0,5,1.6666666666666667,0.796875,0,4,3,0,0,1,37,27.0,14.0,10,0.6666666666666666,0.6875,4,1.3333333333333333,0.359375,3,1.3333333333333333,0.765625,2,4,1,0,1,0,
2020,2021-03-06,Osasuna - Barcelona,Osasuna , Barcelona,AWAY_TEAM,0,1,6.0,4.4,1.53,0,3,19,31.0,12.0,6,0.3333333333333333,0.34375,3,1.0,0.28125,5,1.6666666666666667,0.953125,1,3,3,0,1,0,4,7.0,7.0,7,1.0,1.625,2,0.6666666666666666,0.53125,3,0.6666666666666666,0.4375,2,1,3,1,0,0,
2020,2021-03-05,Valencia - Villarreal,Valencia , Villarreal,AWAY_TEAM,0,1,3.95,3.4,1.97,0,3,8,10.0,13.0,12,1.6666666666666667,1.375,6,2.0,0.359375,4,1.3333333333333333,0.1875,3,3,1,0,0,2,3,11.0,12.0,10,1.6666666666666667,1.609375,6,2.0,1.25,7,2.0,0.75,2,4,1,0,0,1,DRAW
2020,2021-03-01,Real Madrid - Sociedad,Real Madrid , Sociedad,DRAW,0,0,1.9,3.65,4.0,1,1,10,2.0,15.0,8,1.3333333333333333,1.96875,4,1.3333333333333333,1.125,2,0.6666666666666666,0.15625,2,2,2,1,0,0,15,21.0,15.0,11,2.3333333333333335,2.34375,4,1.3333333333333333,0.8125,1,1.3333333333333333,0.03125,3,2,1,1,0,0,DRAW
2020,2021-02-28,Celta - Valladolid,Celta , Valladolid,DRAW,0,0,1.75,3.7,4.8,1,1,6,30.0,16.0,7,1.3333333333333333,1.84375,4,1.3333333333333333,1.28125,5,1.6666666666666667,0.59375,2,1,3,1,0,0,33,33.0,15.0,9,1.6666666666666667,1.234375,3,1.0,0.65625,5,1.0,0.65625,2,3,2,0,0,2,DRAW
2020,2021-02-28,Cadiz - Betis,Cadiz , Betis,DRAW,0,0,3.9,3.3,2.05,1,1,27,,13.0,3,0.6666666666666666,0.40625,0,0.0,0.0,5,1.6666666666666667,1.59375,0,3,3,0,1,0,31,37.0,14.0,9,1.3333333333333333,1.796875,3,1.0,0.65625,6,1.0,0.671875,2,3,2,1,0,0,
2020,2021-02-28,Granada - Elche,Granada , Elche,DRAW,1,1,2.1,3.1,4.1,1,1,29,15.0,15.0,5,0.6666666666666666,0.75,2,0.6666666666666666,0.15625,3,1.0,0.40625,0,5,1,0,0,1,35,,4.0,7,0.3333333333333333,0.6875,2,0.6666666666666666,0.0625,5,0.6666666666666666,0.75,2,1,3,0,0,1,
2020,2021-02-28,Villarreal - Ath Madrid,Villarreal , Ath Madrid,AWAY_TEAM,0,1,3.2,3.0,2.5,0,3,20,5.0,14.0,8,1.0,0.546875,5,1.6666666666666667,0.375,5,1.6666666666666667,0.859375,2,2,3,0,2,0,13,13.0,11.0,10,1.0,1.1875,3,1.0,0.59375,1,1.0,0.5,2,4,0,0,0,3,DRAW
2020,2021-02-27,Eibar - Huesca,Eibar , Huesca,DRAW,0,0,2.15,3.25,3.55,1,1,39,24.0,14.0,4,0.6666666666666666,0.828125,1,0.3333333333333333,0.5,5,1.6666666666666667,0.796875,0,4,3,0,0,2,30,,14.0,8,1.3333333333333333,1.328125,2,0.6666666666666666,0.265625,4,0.6666666666666666,0.328125,2,2,3,0,0,1,
2020,2021-02-27,Sevilla - Barcelona,Sevilla , Barcelona,AWAY_TEAM,0,1,3.15,3.5,2.25,0,3,11,17.0,14.0,5,1.0,0.96875,2,0.6666666666666666,0.25,3,1.0,0.28125,0,5,1,0,0,4,4,7.0,20.0,4,0.0,0.25,1,0.3333333333333333,0.0625,3,0.3333333333333333,0.875,1,1,3,0,3,0,DRAW
2020,2021-02-27,Alaves - Osasuna,Alaves , Osasuna,DRAW,0,0,2.7,2.95,2.9,1,1,18,35.0,22.0,10,2.3333333333333335,1.6875,3,1.0,0.625,1,0.3333333333333333,0.0625,2,4,1,0,0,1,17,34.0,13.0,8,0.6666666666666666,0.90625,1,0.3333333333333333,0.015625,2,0.3333333333333333,0.25,1,5,1,0,0,2,DRAW
2020,2021-02-27,Getafe - Valencia,Getafe , Valencia,HOME_TEAM,1,0,2.6,2.9,3.15,3,0,34,16.0,13.0,5,0.0,0.09375,4,1.3333333333333333,0.171875,5,1.6666666666666667,1.0625,1,2,4,0,4,0,40,38.0,13.0,2,0.0,0.046875,1,0.3333333333333333,0.03125,9,0.3333333333333333,1.671875,0,2,5,0,4,0,DRAW
2020,2021-02-26,Levante - Ath Bilbao,Levante , Ath Bilbao,HOME_TEAM,1,0,3.35,3.3,2.25,3,0,22,22.0,9.0,7,1.0,1.078125,3,1.0,0.6875,4,1.3333333333333333,0.671875,1,4,2,0,0,3,25,12.0,11.0,12,2.0,2.40625,5,1.6666666666666667,1.765625,1,1.6666666666666667,0.125,3,3,1,2,0,0,AWAY_TEAM
2020,2021-02-24,Barcelona - Elche,Barcelona , Elche,DRAW,0,0,1.12,8.75,19.0,1,1,2,1.0,3.0,15,3.0,2.78125,12,4.0,1.421875,3,1.0,0.109375,4,3,0,3,0,0,35,,12.0,6,0.0,0.375,2,0.6666666666666666,0.125,5,0.6666666666666666,1.5,2,0,3,0,3,0,
2020,2021-02-22,Osasuna - Sevilla,Osasuna , Sevilla,AWAY_TEAM,0,1,4.3,3.25,1.95,0,3,19,31.0,15.0,6,0.3333333333333333,0.6875,3,1.0,0.5625,4,1.3333333333333333,0.90625,1,3,2,0,0,1,16,3.0,86.0,7,1.6666666666666667,1.5,2,0.6666666666666666,0.3125,1,0.6666666666666666,0.0625,1,4,0,0,0,1,
2020,2021-02-21,Barcelona - Cadiz,Barcelona , Cadiz,HOME_TEAM,1,0,1.17,7.5,15.0,3,0,2,1.0,8.0,12,2.3333333333333335,2.5625,11,3.6666666666666665,1.84375,3,1.0,0.21875,3,3,0,2,0,0,32,,14.0,10,0.0,0.34375,4,1.3333333333333333,0.171875,5,1.3333333333333333,1.5,3,1,3,0,3,0,
2020,2021-02-21,Sociedad - Alaves,Sociedad , Alaves,HOME_TEAM,1,0,1.65,3.65,5.75,3,0,5,18.0,14.0,15,2.3333333333333335,2.4375,7,2.3333333333333335,1.59375,1,0.3333333333333333,0.25,4,3,0,1,0,0,23,40.0,8.0,8,2.0,1.21875,4,1.3333333333333333,0.4375,5,1.3333333333333333,1.09375,2,2,2,0,1,0,HOME_TEAM
2020,2021-02-21,Huesca - Granada,Huesca , Granada,HOME_TEAM,3,1,2.2,3.15,3.6,3,0,28,,15.0,3,0.6666666666666666,0.78125,0,0.0,0.0,3,1.0,0.21875,0,3,3,0,0,2,38,19.0,15.0,8,0.6666666666666666,1.03125,4,1.3333333333333333,0.84375,5,1.3333333333333333,1.03125,2,2,2,0,0,2,
2020,2021-02-21,Ath Bilbao - Villarreal,Ath Bilbao , Villarreal,DRAW,1,1,2.55,3.05,3.05,1,1,12,8.0,14.0,8,2.0,2.375,3,1.0,1.0,1,0.3333333333333333,0.125,2,2,1,2,0,0,3,11.0,15.0,9,2.3333333333333335,2.21875,5,1.6666666666666667,1.5,6,1.6666666666666667,0.5,2,3,1,1,0,0,DRAW
2020,2021-02-20,Elche - Eibar,Elche , Eibar,HOME_TEAM,1,0,3.7,3.15,2.15,3,0,21,,14.0,9,1.3333333333333333,1.125,4,1.3333333333333333,0.5,3,1.0,1.125,2,3,1,0,1,0,37,27.0,13.0,10,1.6666666666666667,1.375,4,1.3333333333333333,0.71875,2,1.3333333333333333,0.53125,2,4,0,0,0,2,
